	target	target_accession	query	query_accesion	full_evalue	full_score	full_bias	best_evalue	best_score	best_bias	exp	reg	clu	ov	env	dom	rep	inc	description	taxid	organism	id	gi	db	status	length
1784	TEM	RF0126	YP_009071996.1	-	1.3999999999999993e-204	670.5	0.0	1.5999999999999993e-204	670.3	0.0	1.0	1.0	0	0	1	1	1	1	TEM beta-lactamase (class a) [ARO:3000014]	485	Neisseria gonorrhoeae	YP_009071996.1	691229064	bacteria|complete|plasmid	PROVISIONAL	286
1785	CMY-LAT-MOX-ACT-MIR-FOX	RF0057	YP_009072099.1	-	2.6999999999999992e-238	782.9	2.2	3.099999999999998e-238	782.7	2.2	1.0	1.0	0	0	1	1	1	1	A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c) [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	562	Escherichia coli	YP_009072099.1	691528779	bacteria|complete|plasmid	PROVISIONAL	381
1786	ClassD	RF0056	YP_009163962.1	-	2.799999999999999e-108	353.9	2.7	3.0999999999999994e-108	353.7	2.7	1.0	1.0	0	0	1	1	1	1	Class D beta-lactamases [ARO:3000075;ARO:3000017]	546	Citrobacter freundii	YP_009163962.1	926437978	bacteria|complete|plasmid	PROVISIONAL	265
1787	KPC	RF0083	YP_009328369.1	-	3.399999999999999e-209	685.8	3.6	3.7999999999999983e-209	685.6	3.6	1.0	1.0	0	0	1	1	1	1	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	550	Enterobacter cloacae	YP_009328369.1	1115240510	bacteria|complete|plasmid	PROVISIONAL	293
1788	TetA-B	RF0128	YP_009328481.1	-	1.4999999999999991e-277	912.7	30.6	1.5999999999999991e-277	912.6	30.6	1.0	1.0	0	0	1	1	1	1	tetA(B): tetracycline resistance MFS efflux pump [ARO:3000165]	984897	Shigella dysenteriae 1	YP_009328481.1	1115298212	bacteria|complete|plasmid	PROVISIONAL	401
1789	Chlor_Acetyltrans_CAT	RF0050	YP_009328486.1	-	2.1999999999999997e-85	278.6	5.8	2.6999999999999996e-85	278.4	5.8	1.0	1.0	0	0	1	1	1	1	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	984897	Shigella dysenteriae 1	YP_009328486.1	1115298216	bacteria|complete|plasmid	PROVISIONAL	219
1790	ANT3	RF0027	YP_009328494.1	-	8.099999999999997e-169	552.5	1.1	9.399999999999996e-169	552.3	1.1	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	984897	Shigella dysenteriae 1	YP_009328494.1	1115298220	bacteria|complete|plasmid	PROVISIONAL	313
1791	CTXM	RF0059	YP_009328600.1	-	5.299999999999997e-192	629.3	4.0	5.899999999999997e-192	629.2	4.0	1.0	1.0	0	0	1	1	1	1	CTX-M beta-lactamase (class a) [ARO:3000016]	562	Escherichia coli	YP_009328600.1	1115298464	bacteria|complete|plasmid	PROVISIONAL	291
1792	VIM	RF0162	YP_009328653.1	-	2.999999999999999e-181	593.3	2.7	3.399999999999999e-181	593.2	2.7	1.0	1.0	0	0	1	1	1	1	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	550	Enterobacter cloacae	YP_009328653.1	1115298302	bacteria|complete|plasmid	PROVISIONAL	266
1793	ANT3	RF0027	YP_009328656.1	-	8.299999999999998e-169	552.5	1.1	9.299999999999997e-169	552.3	1.1	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	550	Enterobacter cloacae	YP_009328656.1	1115298305	bacteria|complete|plasmid	PROVISIONAL	263
1794	KPC	RF0083	YP_009328785.1	-	3.399999999999999e-209	685.8	3.6	3.7999999999999983e-209	685.6	3.6	1.0	1.0	0	0	1	1	1	1	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	573	Klebsiella pneumoniae	YP_009328785.1	1115240661	bacteria|complete|plasmid	PROVISIONAL	293
1795	ErmC	RF0071	YP_025321.1	-	1.6999999999999997e-170	557.7	23.1	1.899999999999999e-170	557.6	23.1	1.0	1.0	0	0	1	1	1	1	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	1280	Staphylococcus aureus	YP_025321.1	49489776	bacteria|complete|plasmid	PROVISIONAL	244
1796	Chlor_Acetyltrans_CAT	RF0050	YP_025721.1	-	2.1999999999999997e-85	278.6	5.8	2.6999999999999996e-85	278.4	5.8	1.0	1.0	0	0	1	1	1	1	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	562	Escherichia coli	YP_025721.1	49176955	bacteria|complete|plasmid	PROVISIONAL	219
1797	TetA	RF0127	YP_025722.1	-	3.3999999999999984e-212	697.3	23.9	3.8999999999999984e-212	697.1	23.9	1.0	1.0	0	0	1	1	1	1	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	562	Escherichia coli	YP_025722.1	49176954	bacteria|complete|plasmid	PROVISIONAL	424
1798	TetM-TetW-TetO-TetS	RF0133	YP_063396.1	-	0.0	1268.2	0.2	0.0	1268.0	0.2	1.0	1.0	0	0	1	1	1	1	tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	195	Campylobacter coli	YP_063396.1	51209433	bacteria|complete|plasmid	PROVISIONAL	639
1799	TetM-TetW-TetO-TetS	RF0133	YP_063446.1	-	0.0	1225.4	0.4	0.0	1225.2	0.4	1.0	1.0	0	0	1	1	1	1	tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	354242	Campylobacter jejuni subsp. jejuni 81-176	YP_063446.1	51209514	bacteria|complete|plasmid	PROVISIONAL	639
1800	ANT3	RF0027	YP_067854.1	-	6.399999999999998e-168	549.5	0.9	7.199999999999997e-168	549.4	0.9	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	648	Aeromonas caviae	YP_067854.1	51492557	bacteria|complete|plasmid	PROVISIONAL	263
1801	TetA	RF0127	YP_067901.1	-	1.899999999999999e-212	698.2	25.7	2.0999999999999994e-212	698.0	25.7	1.0	1.0	0	0	1	1	1	1	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	648	Aeromonas caviae	YP_067901.1	51492604	bacteria|complete|plasmid	PROVISIONAL	399
1802	TetA	RF0127	YP_190205.1	-	1.899999999999999e-212	698.2	25.7	2.0999999999999994e-212	698.0	25.7	1.0	1.0	0	0	1	1	1	1	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	562	Escherichia coli	YP_190205.1	58000309	bacteria|complete|plasmid	PROVISIONAL	399
1803	Chlor_Acetyltrans_CAT	RF0050	YP_190213.1	-	2.5e-53	173.8	0.0	3.1999999999999996e-53	173.5	0.0	1.1	1.0	0	0	1	1	1	1	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	562	Escherichia coli	YP_190213.1	58000315	bacteria|complete|plasmid	PROVISIONAL	210
1804	ANT3	RF0027	YP_190214.1	-	1.5999999999999997e-145	476.2	0.1	1.6999999999999996e-145	476.0	0.1	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	562	Escherichia coli	YP_190214.1	58000316	bacteria|complete|plasmid	PROVISIONAL	262
1805	TEM	RF0126	YP_190222.1	-	1.7999999999999995e-205	673.4	0.0	1.999999999999999e-205	673.2	0.0	1.0	1.0	0	0	1	1	1	1	TEM beta-lactamase (class a) [ARO:3000014]	562	Escherichia coli	YP_190222.1	58000324	bacteria|complete|plasmid	PROVISIONAL	286
1806	APH3	RF0033	YP_194807.1	-	1.7999999999999997e-146	479.3	0.0	1.9999999999999996e-146	479.2	0.0	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	90371	Salmonella enterica subsp. enterica serovar Typhimurium	YP_194807.1	58383216	bacteria|complete|plasmid	PROVISIONAL	271
1807	APH3	RF0033	YP_194837.1	-	1.1999999999999996e-146	479.9	0.0	1.3e-146	479.8	0.0	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	90371	Salmonella enterica subsp. enterica serovar Typhimurium	YP_194837.1	58383267	bacteria|complete|plasmid	PROVISIONAL	271
1808	APH6	RF0034	YP_194839.1	-	2.3999999999999993e-150	492.5	1.6	2.6999999999999996e-150	492.4	1.6	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	90371	Salmonella enterica subsp. enterica serovar Typhimurium	YP_194839.1	58383269	bacteria|complete|plasmid	PROVISIONAL	278
1809	APH3''	RF0172	YP_194840.1	-	2.4999999999999994e-165	541.3	0.2	2.7999999999999994e-165	541.1	0.2	1.0	1.0	0	0	1	1	1	1	Streptomycin phosphotransferase	90371	Salmonella enterica subsp. enterica serovar Typhimurium	YP_194840.1	58383270	bacteria|complete|plasmid	PROVISIONAL	267
1810	TEM	RF0126	YP_194844.1	-	1.7999999999999995e-205	673.4	0.0	1.999999999999999e-205	673.2	0.0	1.0	1.0	0	0	1	1	1	1	TEM beta-lactamase (class a) [ARO:3000014]	90371	Salmonella enterica subsp. enterica serovar Typhimurium	YP_194844.1	58383274	bacteria|complete|plasmid	PROVISIONAL	286
1811	AAC3	RF0002	YP_194873.1	-	3.3999999999999996e-146	478.6	0.4	3.899999999999999e-146	478.4	0.4	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	90371	Salmonella enterica subsp. enterica serovar Typhimurium	YP_194873.1	58383301	bacteria|complete|plasmid	PROVISIONAL	286
1812	TEM	RF0126	YP_194879.1	-	1.7999999999999995e-205	673.4	0.0	1.999999999999999e-205	673.2	0.0	1.0	1.0	0	0	1	1	1	1	TEM beta-lactamase (class a) [ARO:3000014]	90371	Salmonella enterica subsp. enterica serovar Typhimurium	YP_194879.1	58383307	bacteria|complete|plasmid	PROVISIONAL	286
1813	TetA	RF0127	YP_194897.1	-	1.899999999999999e-212	698.2	25.7	2.0999999999999994e-212	698.0	25.7	1.0	1.0	0	0	1	1	1	1	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	90371	Salmonella enterica subsp. enterica serovar Typhimurium	YP_194897.1	58383324	bacteria|complete|plasmid	PROVISIONAL	399
1814	TetA-B	RF0128	YP_195816.1	-	5.999999999999997e-277	910.7	30.5	6.799999999999997e-277	910.5	30.5	1.0	1.0	0	0	1	1	1	1	tetA(B): tetracycline resistance MFS efflux pump [ARO:3000165]	738	[Haemophilus] parasuis	YP_195816.1	58616069	bacteria|complete|plasmid	PROVISIONAL	424
1815	ANT	RF0166	YP_209623.1	-	8.9e-74	241.0	0.1	1.0999999999999997e-73	240.7	0.1	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase	747	Pasteurella multocida	YP_209623.1	60328256	bacteria|complete|plasmid	PROVISIONAL	261
1816	tet_MFS_efflux	RF0134	YP_209652.1	-	1.0999999999999999e-104	343.4	38.2	1.1999999999999997e-104	343.2	38.2	1.0	1.0	0	0	1	1	1	1	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	42858	Staphylococcus lentus	YP_209652.1	60677338	bacteria|complete|plasmid	PROVISIONAL	459
1817	ErmC	RF0071	YP_209657.1	-	1.1999999999999995e-171	561.4	23.2	1.3999999999999994e-171	561.3	23.2	1.0	1.0	0	0	1	1	1	1	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	42858	Staphylococcus lentus	YP_209657.1	60677343	bacteria|complete|plasmid	PROVISIONAL	244
1818	tet_MFS_efflux	RF0134	YP_227612.1	-	8.499999999999998e-113	370.0	31.8	9.599999999999998e-113	369.8	31.8	1.0	1.0	0	0	1	1	1	1	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	75985	Mannheimia haemolytica	YP_227612.1	62945228	bacteria|complete|plasmid	PROVISIONAL	458
1819	Chlor_Acetyltrans_CAT	RF0050	YP_232727.1	-	5.099999999999999e-92	300.3	12.4	5.699999999999999e-92	300.2	12.4	1.0	1.0	0	0	1	1	1	1	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	1280	Staphylococcus aureus	YP_232727.1	211774472	bacteria|complete|plasmid	PROVISIONAL	215
1820	ErmB	RF0070	YP_232739.1	-	7.799999999999998e-173	565.3	16.6	8.799999999999997e-173	565.2	16.6	1.0	1.0	0	0	1	1	1	1	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	1314	Streptococcus pyogenes	YP_232739.1	689913080	bacteria|complete|plasmid	PROVISIONAL	253
1821	ErmB	RF0070	YP_232761.1	-	7.799999999999998e-173	565.3	16.6	8.799999999999997e-173	565.2	16.6	1.0	1.0	0	0	1	1	1	1	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	1314	Streptococcus pyogenes	YP_232761.1	63022016	bacteria|complete|plasmid	PROVISIONAL	253
1822	Chlor_Efflux_Pump	RF0051	YP_232872.1	-	5.999999999999999e-169	555.2	48.5	6.699999999999998e-169	555.1	48.5	1.0	1.0	0	0	1	1	1	1	chloramphenicol efflux pump [ARO:3001212]	747	Pasteurella multocida	YP_232872.1	63219717	bacteria|complete|plasmid	PROVISIONAL	404
1823	APH3''	RF0172	YP_245396.1	-	2.4999999999999994e-165	541.3	0.2	2.7999999999999994e-165	541.1	0.2	1.0	1.0	0	0	1	1	1	1	Streptomycin phosphotransferase	189834	Actinobacillus porcitonsillarum	YP_245396.1	66968642	bacteria|complete|plasmid	PROVISIONAL	267
1824	APH3''	RF0172	YP_245404.1	-	4.399999999999999e-165	540.5	0.2	4.899999999999998e-165	540.3	0.2	1.0	1.0	0	0	1	1	1	1	Streptomycin phosphotransferase	189834	Actinobacillus porcitonsillarum	YP_245404.1	66968651	bacteria|complete|plasmid	PROVISIONAL	267
1825	ClassA	RF0053	YP_245409.1	-	1.4999999999999997e-98	322.2	1.2	1.9999999999999996e-98	321.9	1.2	1.0	1.0	0	0	1	1	1	1	Class A beta-lactamase [ARO:3000078]	189834	Actinobacillus porcitonsillarum	YP_245409.1	66968656	bacteria|complete|plasmid	PROVISIONAL	305
1826	APH3''	RF0172	YP_245413.1	-	4.399999999999999e-165	540.5	0.2	4.899999999999998e-165	540.3	0.2	1.0	1.0	0	0	1	1	1	1	Streptomycin phosphotransferase	189834	Actinobacillus porcitonsillarum	YP_245413.1	66968661	bacteria|complete|plasmid	PROVISIONAL	267
1827	ClassA	RF0053	YP_245419.1	-	1.4999999999999997e-98	322.2	1.2	1.9999999999999996e-98	321.9	1.2	1.0	1.0	0	0	1	1	1	1	Class A beta-lactamase [ARO:3000078]	189834	Actinobacillus porcitonsillarum	YP_245419.1	66968667	bacteria|complete|plasmid	PROVISIONAL	305
1828	APH3''	RF0172	YP_245432.1	-	8.299999999999998e-165	539.6	0.1	9.299999999999997e-165	539.4	0.1	1.0	1.0	0	0	1	1	1	1	Streptomycin phosphotransferase	715	Actinobacillus pleuropneumoniae	YP_245432.1	66968626	bacteria|complete|plasmid	PROVISIONAL	272
1829	ANT3	RF0027	YP_245440.1	-	1.5999999999999997e-145	476.2	0.1	1.6999999999999996e-145	476.0	0.1	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	287	Pseudomonas aeruginosa	YP_245440.1	66968563	bacteria|complete|plasmid	PROVISIONAL	262
1830	AAC3-I	RF0003	YP_245441.1	-	1.4999999999999996e-106	346.3	0.8	1.7e-106	346.1	0.8	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	287	Pseudomonas aeruginosa	YP_245441.1	66968564	bacteria|complete|plasmid	PROVISIONAL	154
1831	ClassA	RF0053	YP_245472.1	-	3.199999999999999e-104	340.9	0.0	3.899999999999999e-104	340.6	0.0	1.0	1.0	0	0	1	1	1	1	Class A beta-lactamase [ARO:3000078]	287	Pseudomonas aeruginosa	YP_245472.1	66968595	bacteria|complete|plasmid	PROVISIONAL	293
1832	TetM-TetW-TetO-TetS	RF0133	YP_247562.1	-	0.0	1225.4	0.4	0.0	1225.2	0.4	1.0	1.0	0	0	1	1	1	1	tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	354242	Campylobacter jejuni subsp. jejuni 81-176	YP_247562.1	68164428	bacteria|complete|plasmid	PROVISIONAL	639
1833	ErmC	RF0071	YP_271816.1	-	1.3999999999999994e-171	561.2	22.8	1.5999999999999996e-171	561.1	22.8	1.0	1.0	0	0	1	1	1	1	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	1280	Staphylococcus aureus	YP_271816.1	71558999	bacteria|complete|plasmid	PROVISIONAL	244
1834	TetA	RF0127	YP_278133.1	-	8.599999999999996e-162	531.3	26.8	9.499999999999996e-162	531.2	26.8	1.0	1.0	0	0	1	1	1	1	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	438	Acetobacter pasteurianus	YP_278133.1	689923075	bacteria|complete|plasmid	PROVISIONAL	342
1835	ABC_efflux	RF0007	YP_308793.1	-	1.8999999999999995e-83	273.7	0.8	2.9999999999999994e-83	273.1	0.8	1.3	1.0	0	0	1	1	1	1	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	562	Escherichia coli	YP_308793.1	73853297	bacteria|complete|plasmid	PROVISIONAL	705
1836	ErmC	RF0071	YP_415516.1	-	1.4999999999999995e-163	534.9	22.6	1.6999999999999995e-163	534.8	22.6	1.0	1.0	0	0	1	1	1	1	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	29385	Staphylococcus saprophyticus	YP_415516.1	82749774	bacteria|complete|plasmid	PROVISIONAL	244
1837	APH3'	RF0173	YP_424819.1	-	2.899999999999999e-112	367.4	0.3	3.2999999999999987e-112	367.3	0.3	1.0	1.0	0	0	1	1	1	1	Broad-spectrum Aminoglycoside Phosphotransferase	562	Escherichia coli	YP_424819.1	83404805	bacteria|complete|plasmid	PROVISIONAL	261
1838	macB	RF0089	YP_444080.1	-	3.299999999999998e-201	662.4	10.9	3.7999999999999986e-201	662.2	10.9	1.1	1.0	0	0	1	1	1	1	macB: subunit of efflux pump conferring antibiotic resistance [ARO:3000535]	562	Escherichia coli	YP_444080.1	84060877	bacteria|complete|plasmid	PROVISIONAL	646
1839	msbA	RF0107	YP_444107.1	-	5.399999999999998e-212	697.8	2.6	2.5999999999999994e-109	358.8	0.0	2.0	2.0	0	0	2	2	0	0	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	562	Escherichia coli	YP_444107.1	84060897	bacteria|complete|plasmid	PROVISIONAL	1261
1840	Chlor_Acetyltrans_CAT	RF0050	YP_512238.1	-	3.599999999999999e-87	284.5	1.0	3.8999999999999994e-87	284.4	1.0	1.0	1.0	0	0	1	1	1	1	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	47735	Bibersteinia trehalosi	YP_512238.1	89142216	bacteria|complete|plasmid	PROVISIONAL	213
1841	Chlor_Efflux_Pump	RF0051	YP_512240.1	-	5.599999999999999e-169	555.3	48.4	6.299999999999998e-169	555.1	48.4	1.0	1.0	0	0	1	1	1	1	chloramphenicol efflux pump [ARO:3001212]	47735	Bibersteinia trehalosi	YP_512240.1	89142217	bacteria|complete|plasmid	PROVISIONAL	404
1842	PC1	RF0111	YP_536855.1	-	2.0999999999999987e-185	607.3	21.8	2.299999999999999e-185	607.2	21.8	1.0	1.0	0	0	1	1	1	1	PC1: blaZ beta-lactamase (class a) [ARO:3000621]	1280	Staphylococcus aureus	YP_536855.1	90969158	bacteria|complete|plasmid	PROVISIONAL	281
1843	blaR1	RF0043	YP_536856.1	-	0.0	1354.0	60.7	0.0	1353.9	60.7	1.0	1.0	0	0	1	1	1	1	blaR1: gene modulating beta-lactam resistance, regulates PC1 beta-lactamase (blaZ) [ARO:3000217]	1280	Staphylococcus aureus	YP_536856.1	90969159	bacteria|complete|plasmid	PROVISIONAL	585
1844	ANT3	RF0027	YP_724466.1	-	2.499999999999999e-168	550.9	0.8	2.7999999999999993e-168	550.7	0.8	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	562	Escherichia coli	YP_724466.1	113706748	bacteria|complete|plasmid	PROVISIONAL	263
1845	ANT3	RF0027	YP_724469.1	-	2.499999999999999e-168	550.9	0.8	2.7999999999999993e-168	550.7	0.8	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	562	Escherichia coli	YP_724469.1	113706751	bacteria|complete|plasmid	PROVISIONAL	263
1846	16S_rRNA_methyltrans	RF0001	YP_724473.1	-	8.799999999999998e-125	408.2	6.0	9.899999999999997e-125	408.1	6.0	1.0	1.0	0	0	1	1	1	1	16S ribosomal RNA methyltransferase [ARO:3000857]	562	Escherichia coli	YP_724473.1	113706803	bacteria|complete|plasmid	PROVISIONAL	257
1847	ABC_efflux	RF0007	YP_724476.1	-	1e-85	281.2	3.8	1.2999999999999998e-85	280.9	3.8	1.0	1.0	0	0	1	1	1	1	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	562	Escherichia coli	YP_724476.1	113706757	bacteria|complete|plasmid	PROVISIONAL	491
1848	APH3	RF0033	YP_724481.1	-	4.199999999999999e-146	478.1	0.0	4.7999999999999985e-146	478.0	0.0	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	562	Escherichia coli	YP_724481.1	113706762	bacteria|complete|plasmid	PROVISIONAL	271
1849	TEM	RF0126	YP_758647.1	-	4.399999999999998e-205	672.1	0.0	4.899999999999998e-205	672.0	0.0	1.0	1.0	0	0	1	1	1	1	TEM beta-lactamase (class a) [ARO:3000014]	287	Pseudomonas aeruginosa	YP_758647.1	114881106	bacteria|complete|plasmid	PROVISIONAL	286
1850	TetA	RF0127	YP_758652.1	-	2.9999999999999984e-210	690.9	26.0	3.2999999999999987e-210	690.7	26.0	1.0	1.0	0	0	1	1	1	1	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	287	Pseudomonas aeruginosa	YP_758652.1	114881111	bacteria|complete|plasmid	PROVISIONAL	399
1851	ANT3	RF0027	YP_758708.1	-	3.799999999999999e-167	547.0	1.1	4.299999999999999e-167	546.8	1.1	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	287	Pseudomonas aeruginosa	YP_758708.1	114881167	bacteria|complete|plasmid	PROVISIONAL	262
1852	TetA	RF0127	YP_783828.1	-	1.1999999999999995e-213	702.1	22.3	1.3999999999999997e-213	701.9	22.3	1.0	1.0	0	0	1	1	1	1	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	624	Shigella sonnei	YP_783828.1	115534272	bacteria|complete|plasmid	PROVISIONAL	424
1853	APH3''	RF0172	YP_783831.1	-	2.4999999999999994e-165	541.3	0.2	2.7999999999999994e-165	541.1	0.2	1.0	1.0	0	0	1	1	1	1	Streptomycin phosphotransferase	624	Shigella sonnei	YP_783831.1	115534275	bacteria|complete|plasmid	PROVISIONAL	267
1854	APH6	RF0034	YP_783832.1	-	2.3999999999999993e-150	492.5	1.6	2.6999999999999996e-150	492.4	1.6	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	624	Shigella sonnei	YP_783832.1	115534276	bacteria|complete|plasmid	PROVISIONAL	278
1855	Chlor_Acetyltrans_CAT	RF0050	YP_783894.1	-	1.8999999999999994e-90	295.2	11.4	2.1e-90	295.1	11.4	1.0	1.0	0	0	1	1	1	1	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	1351	Enterococcus faecalis	YP_783894.1	115534812	bacteria|complete|plasmid	PROVISIONAL	215
1856	ErmB	RF0070	YP_783898.1	-	1.8999999999999994e-173	567.4	15.9	2.099999999999999e-173	567.2	15.9	1.0	1.0	0	0	1	1	1	1	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	1351	Enterococcus faecalis	YP_783898.1	115534816	bacteria|complete|plasmid	PROVISIONAL	245
1857	ANT6	RF0029	YP_783928.1	-	5.899999999999998e-173	566.7	9.7	6.2999999999999975e-173	566.6	9.7	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	1351	Enterococcus faecalis	YP_783928.1	115534846	bacteria|complete|plasmid	PROVISIONAL	302
1858	APH3'	RF0173	YP_783930.1	-	3.1999999999999996e-113	370.6	0.4	3.599999999999999e-113	370.4	0.4	1.0	1.0	0	0	1	1	1	1	Broad-spectrum Aminoglycoside Phosphotransferase	1351	Enterococcus faecalis	YP_783930.1	115534848	bacteria|complete|plasmid	PROVISIONAL	264
1859	APH3'	RF0173	YP_788126.1	-	7.099999999999997e-84	274.4	0.0	8.4e-84	274.2	0.0	1.0	1.0	0	0	1	1	1	1	Broad-spectrum Aminoglycoside Phosphotransferase	562	Escherichia coli	YP_788126.1	116006943	bacteria|complete|plasmid	PROVISIONAL	264
1860	APH6	RF0034	YP_788128.1	-	3.099999999999999e-115	377.3	3.2	3.4999999999999993e-115	377.2	3.2	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	562	Escherichia coli	YP_788128.1	116006945	bacteria|complete|plasmid	PROVISIONAL	266
1861	CMY-LAT-MOX-ACT-MIR-FOX	RF0057	YP_794147.1	-	1.999999999999999e-204	671.4	0.7	2.199999999999999e-204	671.3	0.7	1.0	1.0	0	0	1	1	1	1	A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c) [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	562	Escherichia coli	YP_794147.1	116256194	bacteria|complete|plasmid	PROVISIONAL	380
1862	APH3''	RF0172	YP_891141.1	-	2.4999999999999994e-165	541.3	0.2	2.7999999999999994e-165	541.1	0.2	1.0	1.0	0	0	1	1	1	1	Streptomycin phosphotransferase	562	Escherichia coli	YP_891141.1	118480568	bacteria|complete|plasmid	PROVISIONAL	267
1863	APH6	RF0034	YP_891142.1	-	2.3999999999999993e-150	492.5	1.6	2.6999999999999996e-150	492.4	1.6	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	562	Escherichia coli	YP_891142.1	118480569	bacteria|complete|plasmid	PROVISIONAL	278
